id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23264117,Stylish Studio Apartment - Close To Metro,108025548,Baharbin,Charlottenburg-Wilm.,Mierendorffplatz,52.52631,13.30278,Entire home/apt,69,2,26,2019-05-27,1.55,9,49
23264119,"Quiet, beautiful room in central location",20203937,Lena,Neukölln,Reuterstraße,52.49193,13.4316,Private room,35,3,7,2019-01-03,0.43,1,0
23264590,Schönes Zimmer direkt am Leopoldplatz,173175439,Laura,Mitte,Wedding Zentrum,52.54883,13.36041,Private room,28,4,11,2018-10-27,0.68,1,0
23265967,Classic Berlin Apartment in Kreuzberg,666728,Kris,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49555,13.41962,Entire home/apt,90,2,3,2018-06-26,0.23,1,0
23266096,Central City West,168748120,Hans-J.,Charlottenburg-Wilm.,Heerstrasse,52.50974,13.25528,Private room,25,3,31,2019-07-08,2.06,1,158
23268277,"Quiet, sunny room +balcony in middle of Neukolln",94810344,Hanga,Neukölln,Neuköllner Mitte/Zentrum,52.46398,13.44346,Private room,42,1,5,2018-10-06,0.42,1,0
23270147,Lightfull Studio Appartment,173208768,Natalie,Tempelhof - Schöneberg,Schöneberg-Süd,52.4872,13.35483,Private room,50,2,1,2018-02-28,0.06,1,0
23270705,"Lovely, cosy apartment very central city west",38777778,Ricardo,Charlottenburg-Wilm.,Kantstraße,52.51013,13.31544,Private room,69,2,47,2018-10-27,2.85,1,0
23270866,Spacious room under the roof,34602781,Christian,Mitte,Brunnenstr. Nord,52.54155,13.37082,Private room,33,4,29,2019-06-22,1.99,3,0
23272363,Neukölln: Schönes 22m2 Zimmer // Beautiful flat,31337931,Lenard,Neukölln,Neuköllner Mitte/Zentrum,52.47093,13.44162,Private room,20,2,1,2018-02-25,0.06,1,0
23272831,Cozy and stylish flat in Berlin Neukolln,3463664,Martin,Neukölln,Schillerpromenade,52.47737,13.42023,Entire home/apt,40,7,2,2019-01-19,0.31,2,0
23273163,Huge En-Suite Bedroom w/Private Bathroom in Mitte,3455390,Peter And Denis,Mitte,Alexanderplatz,52.526,13.41188,Private room,64,3,63,2019-07-02,3.72,7,11
23274033,lovely furnished Room with balcony,105250745,Lara,Mitte,Moabit West,52.52998,13.33676,Private room,29,2,2,2018-03-18,0.12,1,0
23274121,Room in a student village near FU Berlin,35193596,Adelina,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.42936,13.21811,Private room,14,5,1,2018-02-28,0.06,1,0
23274490,Awesome Micro Flat - Close to Metro and Messe,108025548,Baharbin,Charlottenburg-Wilm.,Mierendorffplatz,52.5253,13.30327,Entire home/apt,75,2,25,2019-06-07,1.48,9,154
23274787,cozy room in shared apartment in Berlin Moabit,21403422,Antje,Mitte,Moabit West,52.52265,13.33898,Private room,25,5,1,2018-03-18,0.06,1,0
23279212,Charming Altbau Neukölln,173309153,Anna,Neukölln,Rixdorf,52.47987,13.45137,Private room,24,2,43,2019-06-09,2.55,1,0
23279344,Großes Zimmer in Altbauwohnung in Friedrichshain,24350809,Janik,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52074,13.45398,Private room,20,1,3,2018-07-22,0.18,1,0
23279527,Helles gemütliches Zimmer im zentralen Berlin,102911074,Vivian,Mitte,Moabit West,52.53037,13.32681,Private room,30,3,2,2018-03-03,0.12,2,0
23280024,Big room in Mitte @ U6 Seestr,34996791,Max,Mitte,Wedding Zentrum,52.55019,13.35497,Private room,20,2,12,2019-06-02,0.72,2,0
23280323,Cosy+quiet double room next to Görlitzer Park,1561180,Daniel,Treptow - Köpenick,Alt  Treptow,52.49273,13.44811,Private room,59,1,4,2019-07-03,2.67,3,337
23280919,Hell & ruhig in sehr zentraler Lage,9170702,Ludger,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50574,13.3988,Private room,45,2,0,,,1,0
23285080,Cosy studio apartment in a central location,173179141,Sandra,Pankow,Prenzlauer Berg Nord,52.5464,13.4244,Entire home/apt,55,2,27,2019-06-17,1.66,1,23
23285548,Sonniges Zimmer über Berlin,92863073,Alina,Tempelhof - Schöneberg,Tempelhof,52.46961,13.38661,Private room,45,3,0,,,1,0
23285929,Sonniges & gemütliches Apartment,32734504,Adrienne,Steglitz - Zehlendorf,Schloßstr.,52.45975,13.32394,Entire home/apt,29,3,11,2019-03-28,0.65,1,9
23286713,Light and bright studio apartment in Neukölln,2333291,Caroline,Neukölln,Schillerpromenade,52.4667,13.42225,Entire home/apt,48,3,13,2018-08-27,0.82,1,0
23286734,Großzügiges Zimmer im charmanten Altbau,47248625,Neele&Pio,Tempelhof - Schöneberg,Friedenau,52.46813,13.34076,Private room,24,2,39,2019-06-21,2.31,1,56
23287763,Cozy room in the Heart of Kreuzberg (Bergmannkiez),96539490,Yvonne,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48916,13.38651,Private room,28,7,0,,,1,0
23290410,Admire Quirky Artwork at an Attic Oasis near Alexanderplatz,172232819,Haitao,Pankow,Prenzlauer Berg Süd,52.53251,13.43004,Entire home/apt,200,1,81,2019-07-09,4.96,5,302
23296530,Bright Private Room in the City Center,44686542,Yev,Mitte,Brunnenstr. Süd,52.53109,13.40247,Private room,28,2,50,2019-04-17,2.96,2,0
23297615,Duncan‘s Den,51787478,Duncan,Tempelhof - Schöneberg,Friedenau,52.47629,13.34605,Entire home/apt,40,2,23,2019-06-23,1.41,1,122
23297832,Hell und gemütlich im Herzen Neuköllns,90934179,Julia,Neukölln,Reuterstraße,52.48582,13.42798,Private room,20,3,3,2018-05-29,0.19,1,0
23298180,Berlin-Moabit gemütliche Wohnung in zentraler Lage,838497,Thea,Mitte,Moabit West,52.52578,13.32684,Private room,35,1,10,2018-10-14,0.59,1,0
23298210,"bright, cosy but minimalist artist-room!",7737096,Paul,Pankow,Prenzlauer Berg Nordwest,52.55527,13.41342,Private room,20,1,4,2018-03-07,0.24,1,0
23298585,Beautiful Large Room in Neukölln,818418,Rehana,Neukölln,Schillerpromenade,52.48528,13.42359,Private room,88,2,36,2019-06-29,2.28,2,14
23301156,"Spacious bright apartment, great for families!",135774667,Hamed,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43739,13.2586,Entire home/apt,29,14,1,2018-09-30,0.11,1,0
23302142,Ein Tipi in Berlin Friedrichsfelde,108814170,Arne,Lichtenberg,Friedrichsfelde Süd,52.49615,13.51212,Private room,19,2,37,2019-07-06,2.48,1,8
23302498,Charming Potsdamer Pl. Loft w/ industrial details,102979040,Team Suite030,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50619,13.37759,Entire home/apt,522,2,15,2019-04-14,1.07,17,6
23302895,Cosy apartment in Neukölln Schillerkiez,23848559,Mathias,Neukölln,Schillerpromenade,52.47581,13.42538,Private room,30,2,8,2019-02-10,0.49,1,38
23303064,2 Zimmer in großräumiger WG auf 3 Stockwerken!,104583568,Raphael,Tempelhof - Schöneberg,Tempelhof,52.46058,13.37842,Private room,25,7,0,,,1,0
23303401,Zimme zu vermieten,42513329,Fabian,Tempelhof - Schöneberg,Schöneberg-Süd,52.49319,13.34004,Private room,19,5,0,,,1,0
23305060,"Central, shiny, classical Berlin apartment",166930981,Fatih,Charlottenburg-Wilm.,Westend,52.51005,13.26948,Entire home/apt,55,3,18,2018-07-28,1.10,1,0
23305568,Super 25m2 cozy room in prenzlauer,3280513,Caroline,Pankow,Prenzlauer Berg Süd,52.53432,13.43476,Private room,45,1,0,,,1,0
23308349,Großzügiges Dachstudio in traumhafter Lage,169377845,Brigitte,Spandau,Gatow / Kladow,52.4528,13.15359,Private room,48,2,9,2019-06-01,0.61,1,87
23308627,SPACIOUS AND BRIGHT ROOM IN BERLIN!,20980006,Carla,Charlottenburg-Wilm.,Mierendorffplatz,52.52527,13.30809,Private room,30,5,2,2018-09-23,0.12,1,0
23315112,Gemütliches WG-Zimmer in Kreuzberg 36,110252698,Maria,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50171,13.42995,Private room,20,4,1,2018-02-26,0.06,1,0
23315192,Spacious apartment in the heart of Kreuzberg,90212836,Olivia,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50142,13.42853,Entire home/apt,60,4,2,2018-05-14,0.12,1,0
23315743,"Loft- Best location,90m2, 2bath, 2 Balcony, quiet.",98237,Damian,Pankow,Prenzlauer Berg Nordwest,52.54201,13.41199,Entire home/apt,120,180,6,2019-06-01,0.42,3,247
23317382,Cozy Room in Amazing Flat in Kreuzberg,169842559,Chiara,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49607,13.43525,Private room,20,4,0,,,1,0
23317727,Suite im Sony Center am Potsdamer Platz,53393720,Nikolas,Mitte,Tiergarten Süd,52.50918,13.37447,Entire home/apt,268,2,10,2019-06-27,0.98,1,127
23318599,Charming room with balcony in vibrant location,39948667,Agnes,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50626,13.46428,Private room,35,1,0,,,1,0
23319274,"modernes, gemütliches Zimmer in Friedrichshain",8537439,Charlotte,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51922,13.46472,Private room,38,2,5,2018-08-07,0.32,2,0
23319960,Spacious Room in Shared Apartment in Neukölln,173661334,Felicitas,Neukölln,Schillerpromenade,52.46545,13.42504,Private room,18,3,4,2018-03-11,0.24,1,0
23321883,Sweet room in the middle of Neukölln!,173675940,Cecilia,Neukölln,Neuköllner Mitte/Zentrum,52.47626,13.4308,Private room,14,19,0,,,1,0
23331858,Berlin-Charlottenburg: Modern flat close to Castle,125533681,Federico,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51466,13.29573,Private room,50,1,7,2018-06-02,0.42,1,0
23332565,the heart of Neukölln,33423679,Nimrod,Neukölln,Neuköllner Mitte/Zentrum,52.48109,13.43327,Entire home/apt,45,20,0,,,2,0
23332813,Schöne Altbauwohnung am Tempelhofer Feld Neukölln,12577237,Anton,Neukölln,Schillerpromenade,52.47292,13.42067,Entire home/apt,70,4,6,2018-06-11,0.36,1,0
23335356,"Mitten drin, saniert ,schöner Altbau (107 m2)",33144197,Lucienne,Mitte,Moabit West,52.53101,13.33548,Entire home/apt,80,5,14,2019-07-07,0.83,1,211
23335490,Berlin Mitte: gemütliche helle Einzimmerwohnung,173799763,Tahelah,Mitte,Brunnenstr. Süd,52.53295,13.39963,Entire home/apt,49,7,5,2019-02-25,0.32,1,0
23335881,Cozy room in old building in Schöneberg,39931962,Andrea,Tempelhof - Schöneberg,Schöneberg-Nord,52.49307,13.34897,Private room,30,2,20,2018-11-14,1.20,1,24
23336049,"Lovely and quiet, family-friendly apartment",21967738,Maria,Mitte,Osloer Straße,52.55596,13.39198,Entire home/apt,69,3,11,2019-06-11,0.68,1,12
23338593,Cozy Nest in Berlin-Kreuzberg,13397010,Emre,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49689,13.3857,Entire home/apt,90,3,36,2019-06-18,2.15,1,87
23339442,Spacious and quiet apartment near Prenzlauer Berg,8723577,Michaela,Pankow,Blankenburg/Heinersdorf/Märchenland,52.56351,13.42748,Entire home/apt,80,7,6,2018-09-25,0.37,1,0
23341396,private room (single bed) in creative environment,88512580,Akim,Pankow,Prenzlauer Berg Ost,52.53385,13.44426,Private room,25,3,46,2019-06-29,2.78,3,20
23342025,Wonderland in the Hipster Hood,142620384,"Make Love, Not War",Pankow,Helmholtzplatz,52.5434,13.4158,Entire home/apt,45,1,10,2018-04-22,0.60,1,0
23343187,Cozy room in Berlin,106322986,Karam,Treptow - Köpenick,Baumschulenweg,52.46633,13.49351,Private room,25,3,46,2019-05-28,2.72,1,191
23345492,Simple yet clean & cosy studio apartment in Berlin,16556825,Shelley,Pankow,Pankow Süd,52.5611,13.41637,Entire home/apt,23,1,1,2018-03-25,0.06,1,0
23345993,Huge flat on legendary Kurfürstendamm 11.7.-18.7,46541025,Jochen,Charlottenburg-Wilm.,Halensee,52.49907,13.2938,Entire home/apt,150,7,1,2018-07-05,0.08,1,0
23346110,Space in quite area close to Neukölln/Kreuzberg,42344555,Sebastian,Treptow - Köpenick,Alt  Treptow,52.4887,13.44572,Private room,14,7,1,2018-03-12,0.06,1,0
23346210,Relaxed in Berlin: Gardenflat in the cities heart,22845800,Jana,Tempelhof - Schöneberg,Tempelhof,52.47801,13.37913,Entire home/apt,55,3,7,2019-04-07,0.48,1,33
23346262,sonniges Zimmer im Prenzlauer Berg,173931235,Mira,Pankow,Prenzlauer Berg Ost,52.53648,13.43873,Private room,16,2,5,2018-03-20,0.30,1,0
23347137,Private Studio Apartment in Literature Cafe,173941110,Fringe,Tempelhof - Schöneberg,Schöneberg-Nord,52.49043,13.3633,Entire home/apt,49,1,68,2019-06-25,5.05,2,32
23348346,Lichtdurchfluteter Altbau im Herzen Berlins,8665778,Max,Pankow,Prenzlauer Berg Nordwest,52.54115,13.41239,Entire home/apt,40,3,0,,,1,0
23348678,Komplette Unterkunft für 3 Personen,60709250,Gabriele,Marzahn - Hellersdorf,Mahlsdorf,52.50973,13.62227,Entire home/apt,64,2,13,2019-06-01,0.84,2,91
23348793,Spacious room in Berlin-Prenzlauerberg,119516424,Blanca,Pankow,Pankow Süd,52.55443,13.41823,Private room,19,2,20,2019-06-14,1.35,1,8
23349990,Prenzl.Berg: cozy room suitable for couples,16076599,Nora,Pankow,Prenzlauer Berg Nord,52.5458,13.43977,Private room,40,2,0,,,1,0
23350957,In the Sky over Berlin,26516196,Ralf,Pankow,Helmholtzplatz,52.54479,13.4194,Entire home/apt,150,5,1,2018-04-08,0.07,1,0
23351171,Nice apartment in Prenzlauer Berg,50368299,Rafał,Pankow,Prenzlauer Berg Nordwest,52.55474,13.40517,Entire home/apt,45,7,3,2019-06-29,0.37,1,0
23351551,Modern room next to Checkpoint Charlie,69177414,Sophia,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50602,13.39695,Private room,18,20,1,2018-02-19,0.06,1,0
23351846,Really nice and sunny apartment in Friedrichshain,6053423,Nadine,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50576,13.4693,Entire home/apt,100,4,0,,,1,0
23352280,Nice and cosy in Friedrichshain,30105465,Selma,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51244,13.47011,Private room,37,3,8,2019-06-09,0.49,1,19
23354560,Berlin-Mitte: 2 room flat with balcony,141882829,Johanna,Mitte,Parkviertel,52.54855,13.34556,Entire home/apt,40,2,19,2018-12-09,1.21,1,0
23354697,Charming Holiday in BERLIN CITY,121431087,Jennifer,Pankow,Prenzlauer Berg Nordwest,52.55367,13.40399,Entire home/apt,86,2,53,2019-06-24,3.26,4,109
23354962,Berlin-Neukölln: Happy Place with balcony,152957218,Ricarda,Neukölln,Schillerpromenade,52.47141,13.42822,Private room,45,1,3,2018-03-16,0.18,1,0
23355674,Newly renovated x Hipster-charme in great location,12503130,Florian,Neukölln,Rixdorf,52.47237,13.44986,Private room,35,2,34,2019-07-08,2.03,2,28
23355675,Charmante Altbauwohnung mit Balkon am Ostkreuz,21441662,Sophie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50585,13.46632,Entire home/apt,107,3,1,2018-02-26,0.06,2,0
23357172,Sunny room apartment with terrace top floor,137282952,Al,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51449,13.47038,Entire home/apt,72,21,2,2018-09-05,0.19,2,312
23358352,Schönes Zimmer im Galerienviertel Berlin Mitte,7136213,Annette,Mitte,Alexanderplatz,52.52963,13.40537,Private room,42,2,5,2018-08-25,0.30,1,260
23359869,Bright comfy room with sunny balcony,27707815,Thorsten,Reinickendorf,Ost 2,52.56184,13.36093,Private room,40,1,13,2018-12-02,1.00,1,4
23363465,150sq Family Apartment centrally located (2bathr.),94349814,Afra,Pankow,Prenzlauer Berg Nordwest,52.54888,13.40208,Entire home/apt,188,3,5,2018-07-16,0.32,1,160
23363958,Fancy WG in Neukölln,65231755,Pia,Neukölln,Rixdorf,52.47173,13.44786,Private room,18,1,6,2018-03-24,0.36,1,0
23364842,Weaving Woods Hotel-Apartment in Prenzlauer Berg,174136994,Denes,Pankow,Prenzlauer Berg Süd,52.53604,13.42495,Private room,199,1,12,2019-04-11,0.74,4,312
23366304,Berlin calling,174047870,Edouard,Mitte,Osloer Straße,52.56098,13.37769,Private room,35,3,3,2018-07-20,0.18,1,0
23367509,Modern apartment with high quality equipment,174157905,Adrian,Mitte,Moabit Ost,52.53073,13.36969,Entire home/apt,75,2,5,2018-12-09,0.31,1,0
23367569,Cosy room in typical Friedrichshain,25931144,Angeline & Emilien,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52436,13.45237,Private room,40,1,13,2019-02-14,1.02,1,0
23371746,Gemütliches Zimmer gegenüber vom ZOB unweit Messe,141830490,Juju,Charlottenburg-Wilm.,Neue Kantstraße,52.5061,13.28448,Private room,30,3,13,2019-07-03,0.79,1,0
23373447,Large and cozy room in Neukölln,1844767,Chrissi,Neukölln,Rixdorf,52.48189,13.44063,Private room,20,4,4,2018-08-13,0.24,1,0
23373482,Modern 66m2 flat in the heart of Friedrichshain,174214846,Lina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50603,13.47025,Entire home/apt,55,7,0,,,1,0
23375112,"Friedrichshain, Room for 2 or more",174231951,Chris,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51659,13.46775,Private room,27,1,17,2018-08-13,1.01,1,0
23375235,Private Design Studio in 1890's Billiard room,173941110,Fringe,Tempelhof - Schöneberg,Schöneberg-Nord,52.4922,13.36533,Private room,49,1,89,2019-06-26,5.49,2,255
23377258,Cozy warm apartment in central area!,174254113,Anna,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48809,13.3241,Entire home/apt,40,2,9,2018-04-21,0.55,1,0
23381407,Cosy 2rooms Apartment in Spandau area (2),52747435,Asel,Spandau,Wilhelmstadt,52.53487,13.18426,Entire home/apt,36,30,2,2018-07-08,0.15,19,181
23381511,Living in a cozy Studio for painting Berlin Center,174304853,Guste,Pankow,Prenzlauer Berg Südwest,52.53013,13.41411,Entire home/apt,80,14,13,2019-06-10,0.82,1,238
23382388,Beautiful Apartment in Kreuzberg,4333608,Lina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4926,13.3786,Entire home/apt,54,2,15,2019-07-09,0.96,1,0
23382965,Charming 1-room-apartment in Neukölln,174320959,Eliana,Neukölln,Rixdorf,52.47998,13.44893,Entire home/apt,30,3,3,2018-04-19,0.18,1,0
23383261,Carmer 16,174323182,Natalie,Charlottenburg-Wilm.,Kantstraße,52.50674,13.3245,Private room,100,3,0,,,1,0
23385442,Großes Zimmer in Berin Mitte/Prenzlauer Berg,66927578,Hannes,Pankow,Prenzlauer Berg Südwest,52.54018,13.40477,Private room,35,1,3,2018-03-12,0.18,1,0
23385840,Classy Apartement in Wrangelkiez / Kreuzberg,16250769,Nicolas,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49625,13.44413,Private room,80,4,0,,,1,0
23387144,Cozy room in Berlin Mitte,12805241,Jonas,Mitte,Brunnenstr. Süd,52.53593,13.38112,Private room,40,2,5,2018-07-18,0.40,1,0
23387226,Artist Apartment with garden in Neukölln,10601296,Carina,Neukölln,Rixdorf,52.48065,13.44784,Entire home/apt,36,2,3,2018-03-10,0.18,1,0
23387813,"Berlin-Prenzlauer Berg: ""Berlin-Feeling"" pur",174359699,Mary,Pankow,Prenzlauer Berg Nordwest,52.55062,13.40763,Entire home/apt,80,2,28,2019-03-30,1.83,1,37
23387948,St. Michel,55538702,Khadine,Mitte,Alexanderplatz,52.52364,13.38404,Entire home/apt,250,61,1,2018-06-25,0.08,12,301
23390027,Cozy Studio in Berlin-Mitte,174377942,Juan,Tempelhof - Schöneberg,Schöneberg-Nord,52.50339,13.34587,Entire home/apt,50,3,14,2018-09-10,0.85,1,0
23391218,WG Zimmer,174388800,Stefan,Lichtenberg,Neu-Hohenschönhausen Nord,52.5681,13.51406,Private room,40,2,5,2019-04-15,0.31,1,21
23392412,2 Rooms at Schlesi – Green Kreuzberg Vibes,50438926,Mats,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49876,13.44402,Private room,22,1,1,2018-04-03,0.06,1,0
23393184,"Berlin Mitte, Dachgeschoss mit Terrasse",172691117,Olek,Mitte,Alexanderplatz,52.52696,13.39476,Private room,40,5,0,,,1,0
23393543,Schönes gemütliches Zimmer zum wohlfühlen ...,58877960,Mario Und Gisela,Spandau,Siemensstadt,52.5458,13.26316,Private room,31,2,22,2019-07-07,1.35,1,197
23393846,2-Raum-Wohnung im Simon-Dach-Kiez,117298519,Madlene,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509,13.45635,Entire home/apt,35,14,0,,,1,4
23393982,Neukölln: Große helle und ruhige 2-Zimmer-Wohnung,169541670,Michael,Neukölln,Neuköllner Mitte/Zentrum,52.46548,13.43642,Entire home/apt,50,1,8,2018-08-27,0.56,1,0
23395192,Beautiful quiet Apartment in the heart of Berlin,95091425,Camila,Mitte,Alexanderplatz,52.52713,13.4009,Private room,39,1,1,2018-03-01,0.06,3,0
23397899,"Bright & Spacious Room in Alt-Treptow, Berlin",3477447,Caroline,Treptow - Köpenick,Alt  Treptow,52.48882,13.45552,Private room,38,2,30,2019-06-29,2.23,1,3
23402108,Trendy Apartment next to Mauerpark,9078683,Beate,Pankow,Prenzlauer Berg Nordwest,52.54752,13.40089,Entire home/apt,90,7,2,2019-03-08,0.20,1,15
23404609,Cosy room in central Berlin - Mitte,31222782,Madeleine,Mitte,Alexanderplatz,52.52566,13.39747,Private room,45,2,9,2019-01-28,0.55,1,0
23405151,3 bed rooms (1 suite) apartment in Charlottenburg,53595731,Rodrigo,Charlottenburg-Wilm.,Kantstraße,52.51012,13.30219,Entire home/apt,120,1,5,2018-08-31,0.44,1,0
23405752,Moderne Wohnung mit Spreeblick @ East Side Gallery,73425371,Patrick,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50783,13.43626,Entire home/apt,70,90,4,2018-11-24,0.24,1,55
23406074,"Winterfeldplatz! Helles Zimmer, modernes Design",2368302,Viktoria,Tempelhof - Schöneberg,Schöneberg-Nord,52.4965,13.35358,Private room,35,3,10,2019-07-05,0.60,2,7
23406987,Spacious and Cozy Room in Berlin Neukölln,3786239,Boryana,Neukölln,Rixdorf,52.47705,13.43957,Private room,29,3,1,2018-04-02,0.06,1,0
23410052,"Schönes, großes Zimmer am Mauerpark",21369521,Freda,Pankow,Prenzlauer Berg Südwest,52.53997,13.40865,Private room,45,6,1,2018-03-31,0.06,1,0
23411139,Charming  City apartment in old Berlin Building,8148034,Rebecca,Tempelhof - Schöneberg,Friedenau,52.46818,13.33583,Entire home/apt,140,10,12,2019-06-10,0.74,1,315
23411485,Süße Wohnung im Prenzlauerberg,3884988,Farina,Pankow,Prenzlauer Berg Ost,52.53628,13.43996,Private room,30,4,9,2018-09-11,0.56,1,0
23411807,Bright and comfortable room near the center,174580619,Lucas,Mitte,Wedding Zentrum,52.54814,13.35968,Private room,35,1,1,2018-02-27,0.06,1,0
